"Common name","Scientific name",Subspecies,Recordist,Date,Time,Location,Country,Latitude,Longitude,Elevation,Songtype,Remarks,Back_latin,"Catalogue number",License
"Lesser Coucal","Centropus bengalensis",,"Jun V",2017-07-23,17:06,"San Pedro, Laguna, Calabarzon",Philippines,14.3679,121.0415,30,"begging call, call","during the rainy season this area becomes thick with tall grass. a few days back I saw two (2) white-browed crake about to cross the road but returned to the grasses when they saw the vehicle coming. i went to the location today hoping to see the crakes again and photograph them but i did not see them. instead i heard this sound and recorded it using my smart phone

photo of location:
![photo of location](https://image.ibb.co/kTBHS5/20273607_1398137020268809_870177908_o.jpg)",,380765,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plaintive Cuckoo","Cacomantis merulinus",,"Jess Christian Pacot",2017-05-26,6:00,"Cabadbaran City, Agusan Del Norte, Caraga",Philippines,9.172,125.6629,720,song,"Habitat: Wet montane forest

Light conditions are okay, Weather is sunny","Hypsipetes philippinus",375784,//creativecommons.org/licenses/by-nc-sa/4.0/
"Rusty-breasted Cuckoo","Cacomantis sepulcralis",,"Jess Christian Pacot",2017-05-26,06:00,"Cabadbaran City, Agusan Del Norte, Caraga",Philippines,9.172,125.6629,720,call,"Habitat: Wet montane forest.

Bird heard in early morning (around 6 AM), light conditions are okay, the weather is sunny",,375777,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Cuckoo-Dove","Macropygia tenuirostris",tenuirostris,"Brendan Sloan",2017-03-29,16:30,"Mt Majda As Panay",Philippines,,,"1100 masl",call,,,381606,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Bleeding-heart","Gallicolumba keayi",,"Ross Gallardy",2017-05-28,06:30,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,song,,,403709,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Bleeding-heart","Gallicolumba keayi",,"Ross Gallardy",2017-05-27,07:00,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,song,,,403697,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Bleeding-heart","Gallicolumba keayi",,"Ross Gallardy",2017-05-28,06:30,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,song,,,403708,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigorum,"Brendan Sloan",2017-03-12,16:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",song,,,376779,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-eared Brown Dove","Phapitreron leucotis",nigorum,"Brendan Sloan",2017-03-23,15:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,382472,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-breasted Fruit Dove","Ptilinopus occipitalis","ss occipitalis","Brendan Sloan",2017-03-13,16:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377016,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Brendan Sloan",2017-03-21,07:30,"Sibilaw Research Station Panay",Philippines,,,"700 masl",call,,,381614,//creativecommons.org/licenses/by-nc-sa/4.0/
"Pink-bellied Imperial Pigeon","Ducula poliocephala",,"Brendan Sloan",2017-03-21,07:30,"Sibaliw Research Station Panay",Philippines,,,"700 masl",call,,,381613,//creativecommons.org/licenses/by-nc-sa/4.0/
"Plain Bush-hen","Amaurornis olivacea",,"Brendan Sloan",2017-04-08,08:30,"La Mesa Eco Park Manila",Philippines,,,"30 masl",call,,,375357,//creativecommons.org/licenses/by-nc-sa/4.0/
"Little Ringed Plover","Charadrius dubius",dubius,"Irene Dy",2017-11-24,08:00,"General Santos City (Dadiangas) (near  General Santos City), South Cotabato, Region XII",Philippines,6.099,125.238,0,"alarm call","resident race. adult. seems alarm call seen on saltpan","Cinnyris jugularis",394405,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Brendan Sloan",2017-03-20,08:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,380808,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Serpent Eagle","Spilornis holospilus",,"Brendan Sloan",2017-03-13,15:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,376786,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Romeo B. Galang, Jr",2017-10-28,22:24,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,"call, duet, duet of probably a male and female","Two birds were perched side by side on a branch, around 30 meters from the ground. The pair gave of the call when a torch light was flashed on them.",,391265,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis",,"Romeo B. Galang, Jr",2017-10-28,22:24,"Tanay, Rizal, Calabarzon",Philippines,14.5553,121.3503,480,"call, duet, duet of probably a male and female","Two birds were perched side by side on a branch, around 30 meters from the ground. The pair gave of the call when a torch light was flashed on them.",,391264,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","Brendan Sloan",2017-03-21,20:00,sibaliw,Philippines,,,"800 masl approx",call,,,382133,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-21,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,382132,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-16,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,378295,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss philippensis","brendan sloan",2017-03-13,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377675,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-13,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377138,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-13,20:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",song,,,377137,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-13,19:30,sibilaw,Philippines,,,"800 masl approx",song,,,377135,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-13,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377133,//creativecommons.org/licenses/by-nc-sa/4.0/
"Luzon Hawk-Owl","Ninox philippensis","ss  philippensis","brendan sloan",2017-03-13,19:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377132,//creativecommons.org/licenses/by-nc-sa/4.0/
"Romblon Hawk-Owl","Ninox spilonotus",,"Ross Gallardy",2017-06-02,20:00,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403714,//creativecommons.org/licenses/by-nc-sa/4.0/
"Romblon Hawk-Owl","Ninox spilonotus",,"Ross Gallardy",2017-06-02,20:00,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403713,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindoro Hawk-Owl","Ninox mindorensis",,"Jan Hein van Steenis",2017-12-24,17:35,"Siburan Penal Colony, Mindoro Occidenal",Philippines,12.8281,120.9139,140,song,"A few pairs started calling shortly after sunset.",,402884,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mindoro Scops Owl","Otus mindorensis",,"Djop Tabaranza",2017-10-26,19:30,"Baco, Oriental Mindoro, Mimaropa",Philippines,13.2625,120.995,1400,,,,1082010,//creativecommons.org/licenses/by-nc-nd/4.0/
"Mindoro Scops Owl","Otus mindorensis",,"Michael Kearns",2017-05-14,11:00,"Should be within a few hundred meters of 13.3037, 121.0188, along the trail up Mt Halcon.",Philippines,,,1200,"call, song","Recorded sometime between 10.45 am and 11.45 am.
Altitude is approximate based on my recollection that I was a few hundred meters up the trail from 13.3037, 121.0188.
Low pass filter, high pass filter, noise reduction and normalize to -3db used in Audacity. Unedited version in my ebird checklist https://ebird.org/view/checklist/S36866851   ",,432993,//creativecommons.org/licenses/by-sa/4.0/
"Mantanani Scops Owl","Otus mantananensis",,"Ross Gallardy",2017-06-02,20:00,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403712,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mantanani Scops Owl","Otus mantananensis",,"Ross Gallardy",2017-06-02,20:00,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403711,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mantanani Scops Owl","Otus mantananensis",,"Ross Gallardy",2017-06-02,20:00,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403710,//creativecommons.org/licenses/by-nc-sa/4.0/
"Mantanani Scops Owl","Otus mantananensis",,"Barry Edmonston",2017-06-07,19:30,"Caba Island, Puerto Princesa, Palawan, MIMAROPA",Philippines,9.9388,118.7896,10,call,"I recorded this owl on Caba Island with a local resident of Puerto Princesa who had permission for us to visit this privately-owned island.  There is some background noise, unfortunately, from the nearby Puerto Princesa airport and a workman constructing a shed.  The owl was in the mid-storey of a nearby tree about 20 meters away.  (Note that Google map calls this Salvacion Island, although our local boatman called it Caba Island.)",,379318,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Scops Owl","Otus nigrorum",,"Ross Gallardy",2017-05-27,20:00,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,call,,,403707,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Scops Owl","Otus nigrorum",,"Ross Gallardy",2017-05-27,20:00,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,call,,,403706,//creativecommons.org/licenses/by-nc-sa/4.0/
"Negros Scops Owl","Otus nigrorum",,"Brendan Sloan",2017-03-20,20:00,"North West Panay Peninsula Panay",Philippines,,,650,call,,,396903,//creativecommons.org/licenses/by-nc-sa/4.0/
"Walden's Hornbill","Rhabdotorrhinus waldeni",,"Ross Gallardy",2017-05-27,12:00,-,Philippines,-,-,360,call,"Interaction calls from a pair of CAPTIVE birds at the research station",,403705,//creativecommons.org/licenses/by-nc-sa/4.0/
"Walden's Hornbill","Rhabdotorrhinus waldeni",,"Ross Gallardy",2017-05-27,12:00,-,Philippines,-,-,360,call,"Calls from a CAPTIVE male at the research station",,403704,//creativecommons.org/licenses/by-nc-sa/4.0/
"Walden's Hornbill","Rhabdotorrhinus waldeni",,"Ross Gallardy",2017-05-27,12:00,-,Philippines,-,-,360,call,"Calls from a CAPTIVE male at the research station",,403703,//creativecommons.org/licenses/by-nc-sa/4.0/
"Walden's Hornbill","Rhabdotorrhinus waldeni",,"Brendan Sloan",2017-03-29,16:30,-,Philippines,-,-,"1100 masl",call,,,381223,//creativecommons.org/licenses/by-nc-sa/4.0/
"Walden's Hornbill","Rhabdotorrhinus waldeni",,"Brendan Sloan",2017-03-29,16:30,-,Philippines,-,-,1100,call,,,381221,//creativecommons.org/licenses/by-nc-sa/4.0/
"Visayan Hornbill","Penelopides panini",,"Brendan Sloan",2017-03-18,14:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,379000,//creativecommons.org/licenses/by-nc-sa/4.0/
"Visayan Hornbill","Penelopides panini",,"Brendan Sloan",2017-03-14,16:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377898,//creativecommons.org/licenses/by-nc-sa/4.0/
"Oriental Dollarbird","Eurystomus orientalis",,"Ross Gallardy",2017-06-07,11:00,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403749,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2017-03-23,06:00,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx",call,,,382581,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2017-03-14,05:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377677,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2017-03-14,04:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377676,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2017-03-13,05:00,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx",call,,,376782,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi","ss moseleyi","Brendan Sloan",2017-03-14,05:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377678,//creativecommons.org/licenses/by-nc-sa/4.0/
"Spotted Wood Kingfisher","Actenoides lindsayi",,"Ross Gallardy",2017-06-07,07:00,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403741,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-throated Kingfisher","Halcyon smyrnensis",gularis,"Jun V",2017-06-23,06:00,"San Pedro, Laguna, Calabarzon",Philippines,14.3657,121.0335,40,call,"what bird is this at 0:04, 0:15, 0:22 ?
recorded by the window","Centropus viridis,Copsychus mindanensis,Passer montanus",376598,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",,"Ross Gallardy",2017-06-04,10:30,"Romblon, Romblon, MIMAROPA",Philippines,12.4917,122.2717,40,call,,,403728,//creativecommons.org/licenses/by-nc-sa/4.0/
"Collared Kingfisher","Todiramphus chloris",,"Ross Gallardy",2017-06-04,10:30,"Romblon, Romblon, MIMAROPA",Philippines,12.4917,122.2717,40,call,,,403727,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Dwarf Kingfisher","Ceyx melanurus",platenae,"Miguel David De Leon",2017-08-22,08:30,"Cagayan De Oro City (near  Cagayan de Oro), Misamis Oriental, Northern Mindanao",Philippines,8.4607,124.7043,50,call,"nesting; habitat residual disturbed forest previously cleared for urban development, within a private village, with timber bamboo as predominant cover; sex unknown; perched 6 meters from its nest, on one of its sentinel perches",,431292,//creativecommons.org/licenses/by-nc-sa/4.0/
"Dimorphic Dwarf Kingfisher","Ceyx margarethae",,"Ross Gallardy",2017-06-03,07:30,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,call,,,403716,//creativecommons.org/licenses/by-nc-sa/4.0/
"Dimorphic Dwarf Kingfisher","Ceyx margarethae",,"Jan Hein van Steenis",2017-12-27,7:30,"Mambajao, Camiguin, Northern Mindanao",Philippines,9.1984,124.692,600,call,"Calls from a pair in secondary growth near a stream",,402882,//creativecommons.org/licenses/by-nc-sa/4.0/
"Dimorphic Dwarf Kingfisher","Ceyx margarethae",,"Ross Gallardy",2017-06-03,07:30,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,call,,,403717,//creativecommons.org/licenses/by-nc-sa/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus",,"Ross Gallardy",2017-06-07,07:00,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403742,//creativecommons.org/licenses/by-nc-sa/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss intermedius","brendan sloan",2017-03-21,07:30,"Sibaliw Research Station Panay",Philippines,,,"700 masl",call,,,381612,//creativecommons.org/licenses/by-nc-sa/4.0/
"Coppersmith Barbet","Psilopogon haemacephalus","ss ntermedius","brendan sloan",2017-03-13,17:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377025,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-bellied Woodpecker","Dryocopus javensis","ss philippinensis","brendan sloan",2017-03-17,16:30,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx",call,,,378297,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-faced Flameback","Chrysocolaptes xanthocephalus",,"Ross Gallardy",2017-05-27,08:30,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,call,,,403702,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-faced Flameback","Chrysocolaptes xanthocephalus",,"Ross Gallardy",2017-05-27,08:30,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,call,,,403701,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-faced Flameback","Chrysocolaptes xanthocephalus",,"Ross Gallardy",2017-05-27,08:30,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,call,,,403700,//creativecommons.org/licenses/by-nc-sa/4.0/
"Yellow-faced Flameback","Chrysocolaptes xanthocephalus",,"brendan sloan",2017-03-14,08:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",drumming,,,377896,//creativecommons.org/licenses/by-nc-sa/4.0/
"Northern Sooty Woodpecker","Mulleripicus funebris",,"Ross Gallardy",2017-06-07,07:00,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403745,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Ross Gallardy",2017-06-07,11:00,-,Philippines,-,-,120,call,,,403748,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Ross Gallardy",2017-06-07,11:00,-,Philippines,-,-,120,call,,,403747,//creativecommons.org/licenses/by-nc-sa/4.0/
"Green Racket-tail","Prioniturus luconensis",,"Ross Gallardy",2017-06-07,11:00,-,Philippines,-,-,120,call,,,403746,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","ss  whiteheadi","Brendan Sloan",2017-03-21,08:30,"Sibaliw Research Station Panay",Philippines,,,"700 masl",call,,,382025,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","Psittacus discurus whiteheadi","brendan sloan",2017-03-13,16:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377012,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","ss whiteheadi","brendan sloan",2017-03-13,17:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377024,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","ss  whiteheadi","brendan sloan",2017-03-21,08:30,"Sibaliw Research Station Panay",Philippines,,,"700 masl",call,,,382026,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-crowned Racket-tail","Prioniturus discurus","ss whiteheadi","brendan sloan",2017-03-13,16:00,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,377011,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blue-naped Parrot","Tanygnathus lucionensis",,"Barry Edmonston",2017-05-30,17:30,"Subic Bay Freeport Zone, Bataan, Central Luzon",Philippines,14.7757,120.2826,80,call,"This recording was made about 50 to 60 meters from a large tree that is an evening roosting site for a flock of Blue-naped Parrots.  There were about 10 parrots in the tree at the beginning of the recordings, and then loud greetings as smaller flocks of 5 to 6 parrots arrived at two times during the recording.  Clear skies, no rain, temperatures about 25 degrees.",,379912,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Hanging Parrot","Loriculus philippensis",,"Ross Gallardy",2017-06-03,07:30,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,call,,,403722,//creativecommons.org/licenses/by-nc-sa/4.0/
"Philippine Pitta","Erythropitta erythrogaster",erythrogaster,"Barry Edmonston",2017-06-07,11:00,"Puerto Princesa, Palawan, MIMAROPA",Philippines,9.8044,118.682,40,song,,,379914,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hooded Pitta","Pitta sordida","ss sordida","Brendan Sloan",2017-04-08,07:30,"La Mesa Eco Park Manila",Philippines,,,"30 masl",call,,,375356,//creativecommons.org/licenses/by-nc-sa/4.0/
"Hooded Pitta","Pitta sordida","ss sordida","Brendan Sloan",2017-04-08,07:30,"La Mesa Eco Park Manila",Philippines,,,"30 masl",call,,,375354,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","ss panayensis","Brendan Sloan",2017-03-20,16:00,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx","flight call",,,372205,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","ss panayensis","Brendan Sloan",2017-03-20,16:00,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx",call,,,372204,//creativecommons.org/licenses/by-nc-sa/4.0/
"Bar-bellied Cuckooshrike","Coracina striata","ss panayensis","Brendan Sloan",2017-03-20,16:00,"Sibilaw Research Station Panay",Philippines,,,"800 masl approx",call,,,371304,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-winged Cuckooshrike","Edolisoma ostentum",,"brendan sloan",2017-03-21,08:00,sibilaw,Philippines,,,"700 masl",call,"chup..chup... call in background",,381617,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blackish Cuckooshrike","Edolisoma coerulescens",,"Ross Gallardy",2017-06-07,15:30,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403753,//creativecommons.org/licenses/by-nc-sa/4.0/
"Blackish Cuckooshrike","Edolisoma coerulescens",,"Ross Gallardy",2017-06-07,15:30,"Morong (near  Subic Bay Freeport Zone), Bataan, Central Luzon",Philippines,14.7641,120.2837,120,call,,,403752,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri",,"Ross Gallardy",2017-06-03,07:30,"San Agustin, Romblon, MIMAROPA",Philippines,12.5761,122.1112,70,song,,,403718,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri",,"Ross Gallardy",2017-05-27,07:00,"Libertad (near  Buruanga), Aklan, Western Visayas",Philippines,11.8,121.9667,360,song,,,403699,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri","ss winchelli","Brendan Sloan",2017-03-21,06:30,sibilaw,Philippines,,,"700 masl",call,,,381608,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri","ss winchelli","Brendan Sloan",2017-03-22,08:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,,,382137,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri","ss winchelli","Brendan Sloan",2017-03-21,06:30,sibilaw,Philippines,,,"700 masl",call,,,381609,//creativecommons.org/licenses/by-nc-sa/4.0/
"White-vented Whistler","Pachycephala homeyeri","ss winchelli","Brendan Sloan",2017-03-22,08:30,"Sibaliw Research Station Panay",Philippines,,,"800 masl approx",call,"bird largely over played by Visayan bulbul and the rain",,382136,//creativecommons.org/licenses/by-nc-sa/4.0/
"Brown Shrike","Lanius cristatus",lucionensis,"Jun V",2017-09-27,05:30,"San Pedro, Laguna, Calabarzon",Philippines,14.3657,121.0335,40,"alarm call, call","wintering Shrikes are in town",,387695,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis",,"Ross Gallardy",2017-06-06,07:00,-,Philippines,-,-,60,call,,,403740,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis","ss yamamurae","Brendan Sloan",2017-03-21,07:30,-,Philippines,-,-,"700 masl",call,,,381611,//creativecommons.org/licenses/by-nc-sa/4.0/
"Black-naped Oriole","Oriolus chinensis","ss chinensis","brendan sloan",2017-04-08,08:30,-,Philippines,-,-,"20 masl approx",call,,,382904,//creativecommons.org/licenses/by-nc-sa/4.0/
